ra,dec,pl_orbper,pl_rade,pl_insol,pl_eqt,st_teff,st_logg,st_rad,st_tmag,mission,disposition_norm
296.2525,49.886559,302.77571,1.0,0.03,106.0,3358.0,4.944,0.303,15.755,Kepler,CANDIDATE
285.33783,50.066132,355.86134,2.79,0.7,233.0,5736.0,4.576,0.801,15.887,Kepler,CANDIDATE
288.43665,50.075722,236.506437,10.37,12.54,480.0,5066.0,3.414,3.9,13.856,Kepler,CANDIDATE
290.36365,50.052608,19.3854894,6.13,37.73,632.0,5432.0,4.42,0.913,13.891,Kepler,CANDIDATE
296.7554,50.055271,357.588538,3.53,7.38,420.0,7435.0,4.082,1.876,13.382,Kepler,CANDIDATE
289.65347,50.12801,545.205601,1.66,1.03,257.0,6273.0,4.345,1.155,12.812,Kepler,CANDIDATE
294.35275,50.185989,105.053389,1.52,9.61,449.0,6471.0,4.392,1.13,13.724,Kepler,CANDIDATE
286.48987,50.230068,24.7967294,3.14,19.62,537.0,5496.0,4.592,0.776,15.627,Kepler,CANDIDATE
289.65152,50.282619,44.7060191,60.47,11.01,465.0,5509.0,4.482,0.811,13.783,Kepler,CANDIDATE
290.3689,50.27055,125.277815,15.75,96.53,799.0,5119.0,2.961,7.738,13.325,Kepler,CANDIDATE
296.20459,50.236328,27.2020672,1.87,63.31,719.0,5869.0,4.175,1.396,14.172,Kepler,CANDIDATE
296.70383,50.281551,64.71316809,62.03,12.8,482.0,6175.0,4.44,0.974,13.882,Kepler,FALSE
289.58356,50.348137,40.7282314,4.58,111.83,829.0,6531.0,3.936,2.231,12.717,Kepler,CANDIDATE
294.36172,50.307598,1.036592136,293.01,73013.77,4194.0,4884.0,2.737,8.747,11.449,Kepler,FALSE
288.18256,50.49836,398.51312,1.23,0.58,222.0,5776.0,4.596,0.759,13.843,Kepler,CANDIDATE
289.68549,50.409229,559.785594,1.88,0.92,249.0,6201.0,4.352,1.111,13.295,Kepler,CANDIDATE
295.4801,50.42128,109.43946,1.0,2.31,314.0,5359.0,4.611,0.741,13.718,Kepler,CANDIDATE
296.40887,50.585171,164.507439,2.15,3.39,346.0,5866.0,4.382,1.02,15.025,Kepler,CANDIDATE
286.39944,50.625679,370.84786,4.03,0.54,219.0,5291.0,4.539,0.886,15.479,Kepler,CANDIDATE
288.05573,50.65369,73.908995,0.94,7.44,421.0,5865.0,4.518,0.918,13.144,Kepler,CANDIDATE
296.90057,50.628059,212.646179,3.19,2.5,321.0,6108.0,4.466,1.03,15.611,Kepler,CANDIDATE
289.96442,50.791859,371.54879,1.13,0.66,230.0,5225.0,4.41,0.954,12.235,Kepler,FALSE
294.52161,50.795456,226.499243,0.89,0.86,245.0,5093.0,4.525,0.798,12.059,Kepler,FALSE
296.24155,50.78051,251.48808,1.74,1.55,284.0,5979.0,4.52,0.902,14.495,Kepler,CANDIDATE
297.0217,50.769112,32.4185265,1.62,52.7,687.0,5622.0,4.044,1.441,13.325,Kepler,CANDIDATE
288.64325,50.90118,19.15976088,25.24,7.65,424.0,4492.0,4.727,0.516,15.053,Kepler,CANDIDATE
291.20724,50.91663,2.61594288,0.92,831.27,1370.0,6063.0,4.476,1.012,15.367,Kepler,FALSE
295.12543,50.906052,1.686009643,1.81,1024.99,1442.0,5783.0,4.539,0.88,14.391,Kepler,FALSE
287.09006,51.01606,32.033211,0.85,28.78,591.0,6039.0,4.478,1.005,13.186,Kepler,CANDIDATE
286.93784,51.123508,43.3975622,1.69,5.35,388.0,4871.0,4.608,0.725,15.944,Kepler,CANDIDATE
285.86667,48.407742,344.961485,1.61,0.66,230.0,5481.0,4.51,0.775,15.023,Kepler,FALSE
287.37283,48.465542,22.2659599,1.18,152.29,896.0,6888.0,4.223,1.492,11.299,Kepler,CANDIDATE
292.81577,48.422169,199.064336,6.12,12.81,483.0,5157.0,3.541,3.436,14.323,Kepler,CANDIDATE
293.26508,48.426399,277.114286,17.56,31.66,605.0,5117.0,2.986,7.549,12.348,Kepler,CANDIDATE
293.88602,48.469292,323.159363,3.41,2.83,331.0,5251.0,3.872,1.811,13.789,Kepler,CANDIDATE
297.61707,48.408089,21.512259,1.13,39.45,639.0,5611.0,4.424,0.997,14.489,Kepler,CANDIDATE
298.29181,48.465691,303.226376,3.66,1.33,274.0,5952.0,4.469,0.955,14.897,Kepler,CANDIDATE
288.142,51.245602,22.8631517,4.84,361.26,1112.0,5043.0,3.339,4.874,12.26,Kepler,CANDIDATE
288.53769,51.280384,97.942437,2.29,30.59,600.0,5997.0,3.806,2.284,11.366,Kepler,CANDIDATE
290.1449,51.25771,163.820347,2.59,0.93,251.0,4822.0,4.594,0.771,15.001,Kepler,FALSE
295.91843,51.250118,151.577009,3.67,14.96,502.0,6854.0,4.106,1.674,13.965,Kepler,FALSE
296.26324,51.26609,493.30572,1.08,0.12,149.0,4558.0,4.697,0.548,13.771,Kepler,CANDIDATE
288.62769,51.400131,449.87203,2.59,0.37,199.0,5310.0,4.578,0.786,15.29,Kepler,CANDIDATE
289.4024,51.441738,419.93373,1.82,1.57,285.0,6686.0,4.425,1.053,12.71,Kepler,CANDIDATE
298.30725,48.48246,322.221973,2.18,1.4,277.0,6026.0,4.437,1.006,14.718,Kepler,CANDIDATE
287.36044,48.5564,235.413973,3.2,2.03,304.0,6028.0,4.468,1.001,15.583,Kepler,CANDIDATE
287.60306,48.599289,366.68293,3.15,0.58,222.0,5217.0,4.462,0.869,15.847,Kepler,CANDIDATE
290.25085,48.558701,240.57135,2.93,1.96,302.0,6146.0,4.497,0.943,14.466,Kepler,CANDIDATE
294.79651,48.557861,217.792748,6.15,2.94,334.0,5600.0,4.209,1.283,15.138,Kepler,CANDIDATE
295.48242,48.524441,259.34304,6.04,9.65,449.0,5490.0,3.629,3.204,14.759,Kepler,CONFIRMED
298.75833,48.59779,8.34410791,1.75,229.93,993.0,6321.0,4.434,1.058,15.067,Kepler,FALSE
288.9162,51.534962,4.76815507,0.49,79.48,761.0,4680.0,4.618,0.649,13.442,Kepler,CANDIDATE
289.70395,51.714401,2.709570339,223.75,8211.89,2427.0,5030.0,3.18,5.208,13.368,Kepler,FALSE
288.71906,51.914211,364.18129,1.78,0.45,209.0,4988.0,4.498,0.85,14.923,Kepler,CANDIDATE
289.79166,51.993721,37.7935113,0.89,29.06,592.0,6178.0,4.417,1.076,11.982,Kepler,CANDIDATE
290.26956,51.916302,0.855294909,49.03,4916.23,2137.0,5846.0,4.27,1.207,13.683,Kepler,FALSE
290.38977,52.171055,350.609298,3.88,6.37,405.0,6658.0,3.934,1.992,13.329,Kepler,FALSE
283.30917,48.685829,172.621943,26.09,92.12,790.0,5119.0,2.795,9.343,13.414,Kepler,CANDIDATE
285.56879,48.632099,264.708077,6.17,7.68,425.0,5283.0,3.617,2.907,13.581,Kepler,CANDIDATE
285.72473,48.607632,452.40428,1.58,1.01,256.0,6195.0,4.437,1.029,13.752,Kepler,FALSE
287.57657,48.679379,0.699985822,46.27,1761.47,1653.0,5264.0,4.617,0.724,15.667,Kepler,FALSE
290.00208,48.655361,8.67237968,0.87,109.61,825.0,5620.0,4.498,0.882,14.219,Kepler,CANDIDATE
291.17084,48.649261,35.9216912,1.38,11.38,468.0,5161.0,4.49,0.829,13.791,Kepler,CANDIDATE
294.86819,48.649578,35.8726918,62.51,1837.31,1670.0,5254.0,2.494,15.369,13.375,Kepler,FALSE
295.02325,48.680649,102.300622,35.36,221.33,984.0,4895.0,2.566,9.435,13.83,Kepler,CANDIDATE
297.6507,48.617802,359.8455,14.76,16.01,510.0,4945.0,3.058,6.632,12.117,Kepler,CANDIDATE
298.02136,48.626141,22.7783121,1.89,130.87,863.0,6538.0,4.162,1.477,13.787,Kepler,CANDIDATE
298.57523,48.668362,114.406187,2.42,1.21,267.0,4641.0,4.589,0.691,15.746,Kepler,CANDIDATE
287.46823,48.758659,132.114,0.75,0.52,217.0,4342.0,4.715,0.523,13.586,Kepler,CANDIDATE
295.4769,48.765079,623.2344,2.04,0.35,196.0,5600.0,4.496,0.839,14.645,Kepler,CANDIDATE
296.32471,48.783112,217.170081,109061.0,97.62,802.0,5083.0,2.638,11.723,12.446,Kepler,CANDIDATE
298.06229,48.724918,287.33114,2.07,1.18,266.0,5426.0,4.378,1.007,13.618,Kepler,CANDIDATE
283.06863,48.802078,9.8788502,2.64,238.98,1003.0,6477.0,4.361,1.148,14.496,Kepler,CONFIRMED
287.22351,48.813251,189.456089,2.2,3.04,337.0,5991.0,4.387,1.026,15.242,Kepler,CANDIDATE
288.21854,48.886742,230.358183,2.87,1.66,289.0,5803.0,4.465,0.884,15.571,Kepler,CANDIDATE
292.33502,48.87252,211.54114,1.88,0.94,251.0,5433.0,4.629,0.689,15.784,Kepler,CANDIDATE
295.57629,48.897861,88.523517,1.6,0.45,209.0,3827.0,4.782,0.462,15.841,Kepler,CANDIDATE
295.46149,48.903751,134.35872,1.27,14.61,499.0,6948.0,4.194,1.433,11.083,Kepler,CANDIDATE
295.74002,49.01152,198.781156,1.69,6.33,404.0,6493.0,4.22,1.424,12.752,Kepler,CANDIDATE
285.33615,49.190769,588.63759,1.52,0.28,185.0,5135.0,4.479,0.849,13.714,Kepler,FALSE
286.12357,49.105289,111.149082,1.87,4.16,364.0,5763.0,4.511,0.948,14.889,Kepler,CANDIDATE
286.79611,49.19426,284.87177,1.84,6.1,401.0,6437.0,4.004,1.773,13.074,Kepler,CANDIDATE
286.83151,49.18824,9.8338474,0.98,188.78,946.0,5929.0,4.308,1.202,12.792,Kepler,FALSE
290.8688,49.105068,190.860818,1.84,1.32,273.0,5463.0,4.578,0.803,15.491,Kepler,CANDIDATE
292.39926,49.173641,374.41813,2.42,1.44,280.0,6195.0,4.407,1.124,15.429,Kepler,CANDIDATE
294.52682,49.175072,263.30198,2.19,2.11,308.0,5758.0,4.277,1.132,14.225,Kepler,CANDIDATE
285.2085,49.207829,370.31761,2.98,0.26,182.0,4665.0,4.584,0.701,15.988,Kepler,CANDIDATE
286.30084,49.211319,37.959659,1.41,12.93,484.0,5573.0,4.558,0.827,15.337,Kepler,CANDIDATE
286.55554,49.240501,405.6296,1.4,0.52,216.0,5583.0,4.58,0.79,15.006,Kepler,CANDIDATE
291.297,49.244469,1.080695116,155.22,29671.05,3344.0,7796.0,3.937,2.34,14.355,Kepler,FALSE
294.30084,49.240311,11.8307724,1.16,83.17,770.0,5550.0,4.411,0.958,15.337,Kepler,CANDIDATE
296.96423,49.202339,434.28175,1.94,0.48,212.0,5544.0,4.529,0.75,14.886,Kepler,CANDIDATE
287.53177,44.30801,33.814176,1.49,28.41,589.0,6122.0,4.471,0.996,15.863,Kepler,CANDIDATE
294.8566,44.322041,16.2957847,2.13,72.62,744.0,6063.0,4.476,1.012,15.735,Kepler,CANDIDATE
291.63733,44.56422,58.92565,1.5,101.17,809.0,7282.0,3.961,2.216,12.044,Kepler,CANDIDATE
298.75,44.57254,24.0733775,27.78,601.46,1263.0,4647.0,2.843,6.055,11.43,Kepler,FALSE
300.90247,44.61261,19.2405821,1.19,24.17,565.0,5031.0,4.485,0.848,15.099,Kepler,CANDIDATE
282.06128,47.085491,232.040326,2.05,2.71,327.0,5903.0,4.3,1.156,13.797,Kepler,CONFIRMED
300.90247,44.61261,28.684308,1.35,16.27,512.0,5243.0,4.49,0.821,15.099,Kepler,CANDIDATE
295.18292,38.654228,265.29617,2.99,1.97,302.0,5589.0,4.27,1.218,14.424,Kepler,CANDIDATE
293.62976,45.74065,61.569765,2.44,18.66,530.0,5626.0,4.149,1.389,15.589,Kepler,CONFIRMED
295.16721,38.637081,58.940569,2.48,11.06,465.0,5819.0,4.468,0.99,15.606,Kepler,CANDIDATE
297.4292,40.561909,14.1502311,0.74,5.44,390.0,3705.0,4.721,0.529,13.693,Kepler,CANDIDATE
292.00204,41.786961,486.12702,1.18,0.91,249.0,6008.0,4.373,1.062,12.988,Kepler,CANDIDATE
292.72137,41.904919,1.71029474,1.04,610.77,1267.0,5365.0,4.586,0.729,14.658,Kepler,FALSE
293.15085,41.729252,31.8245304,0.8,28.37,589.0,6338.0,4.545,0.847,13.827,Kepler,CONFIRMED
290.25931,46.885109,12.008552,2.08,251.93,1016.0,5303.0,3.87,1.964,13.726,Kepler,CANDIDATE
293.29279,41.997589,10.4314847,0.77,56.67,700.0,5361.0,4.588,0.774,13.241,Kepler,CANDIDATE
295.51495,51.203739,47.5571352,1.85,15.58,507.0,5861.0,4.436,0.958,14.732,Kepler,CANDIDATE
292.89972,37.659309,1.838514245,57.6,1447.16,1572.0,5799.0,4.326,1.055,13.925,Kepler,FALSE
291.8497,37.738621,8.412008943,50.83,345.76,1100.0,6247.0,4.225,1.314,13.551,Kepler,FALSE
293.01654,38.318451,3.912679136,1794.2,253.12,1018.0,5616.0,4.553,0.72,14.756,Kepler,FALSE
292.77972,38.448551,7.544804312,63.99,546.03,1233.0,5953.0,3.984,1.609,12.92,Kepler,FALSE
292.55194,37.421211,27.2497521,4.49,333.56,1090.0,5440.0,3.404,4.524,13.33,Kepler,CANDIDATE
291.74445,37.591019,2.283466438,218.79,3883.24,2014.0,6723.0,4.089,1.719,14.312,Kepler,FALSE
290.04553,37.939384,0.692807507,46.44,4211.9,2057.0,5780.0,4.438,1.0,15.726,Kepler,FALSE
292.9306,37.96442,17.27929077,27.66,22.63,556.0,5251.0,4.623,0.658,15.16,Kepler,FALSE
289.09689,44.004379,16.9972894,3.14,197.18,956.0,5897.0,3.98,1.86,14.5,Kepler,CANDIDATE
291.51575,38.058418,88.433122,1.7,29.68,595.0,7092.0,4.176,1.525,12.749,Kepler,CANDIDATE
291.51575,38.058418,282.34315,2.35,6.31,404.0,7092.0,4.176,1.525,12.749,Kepler,CANDIDATE
301.16916,44.645962,4.326946311,106.99,1137.15,1481.0,6231.0,4.078,1.501,13.253,Kepler,FALSE
286.85727,44.766392,527.29093,1.3,0.51,216.0,5671.0,4.466,0.919,12.796,Kepler,FALSE
298.54065,44.767578,168.858303,2.41,18.16,526.0,6608.0,3.907,2.189,13.409,Kepler,FALSE
300.431,44.751015,5.34264143,1.72,96.47,799.0,5101.0,4.63,0.67,13.116,Kepler,CONFIRMED
296.66501,44.853069,19.38444245,28.3,466.04,1185.0,4968.0,3.291,5.026,11.98,Kepler,FALSE
293.24701,45.056461,1.645319649,2.46,666.35,1296.0,5416.0,4.603,0.756,15.517,Kepler,CANDIDATE
293.68591,45.238609,2.179924994,60.99,1040.63,1448.0,6106.0,4.487,0.966,13.96,Kepler,FALSE
300.93588,45.205688,10.13540105,89.16,270.76,1035.0,5895.0,4.103,1.415,13.92,Kepler,FALSE
287.16849,39.379581,2.02487934,1.0,643.17,1284.0,5440.0,4.496,0.825,14.808,Kepler,FALSE
293.88541,39.51981,15.3573445,1.42,66.65,729.0,5818.0,4.464,0.986,12.72,Kepler,CANDIDATE
292.39539,43.869068,5.71668787,1.92,196.51,955.0,5638.0,4.488,0.883,15.665,Kepler,CONFIRMED
294.66797,43.85326,51.1658019,1.51,5.96,398.0,4963.0,4.501,0.826,14.55,Kepler,CONFIRMED
297.55859,40.63467,12.4249559,0.88,57.8,703.0,5524.0,4.54,0.847,14.72,Kepler,FALSE
297.72037,40.6502,12.427135,1.05,403.8,1143.0,6561.0,4.054,1.821,13.306,Kepler,FALSE
283.3457,45.27446,77.792718,2.17,10.0,453.0,5497.0,4.243,1.241,15.245,Kepler,CANDIDATE
287.03967,38.640308,1.946198513,52.58,2779.44,1853.0,6224.0,4.165,1.433,13.993,Kepler,FALSE
287.91516,38.640781,5.288547653,55.28,6999.38,2333.0,4918.0,2.889,9.169,11.317,Kepler,CANDIDATE
286.24982,48.06094,294.055263,2.8,1.64,288.0,6108.0,4.453,1.011,14.827,Kepler,CANDIDATE
285.05515,38.985008,30.4838006,23.87,2.32,315.0,3857.0,4.717,0.531,15.021,Kepler,FALSE
291.98096,38.97118,5.7584367,66.22,31195.25,3389.0,4754.0,2.194,25.287,13.819,Kepler,FALSE
293.70291,38.956291,25.9522913,2.03,24.49,567.0,5692.0,4.547,0.866,15.999,Kepler,FALSE
296.03302,38.936691,8.58599537,39.03,6831.52,2319.0,4805.0,2.605,13.941,11.598,Kepler,FALSE
295.69324,39.006538,9.892240848,40.38,160.25,907.0,6225.0,4.461,1.009,13.664,Kepler,FALSE
291.51575,38.058418,126.505657,1.51,18.42,528.0,7092.0,4.176,1.525,12.749,Kepler,CANDIDATE
293.1304,38.127789,1.129848432,120.13,37690.9,3553.0,4846.0,2.984,7.102,13.8,Kepler,FALSE
294.48996,38.199619,7.244778994,25.68,105.76,818.0,5530.0,4.586,0.788,13.926,Kepler,FALSE
289.81143,38.324951,0.730964241,0.99,8801.05,2467.0,5929.0,4.152,1.463,13.036,Kepler,FALSE
289.81143,38.324951,117.684591,1.52,10.46,459.0,6362.0,4.248,1.279,13.036,Kepler,CANDIDATE
290.25485,38.34166,17.73402024,93.52,149.48,892.0,5883.0,4.04,1.554,12.553,Kepler,FALSE
290.60794,41.201092,46.245164,2.46,17.15,519.0,5553.0,4.32,1.107,15.376,Kepler,CANDIDATE
293.40323,45.493809,9.7043379,1.19,178.46,932.0,6273.0,4.442,1.044,14.752,Kepler,CANDIDATE
289.50635,45.370998,34.775371,0.67,27.11,582.0,6028.0,4.459,1.047,11.538,Kepler,CANDIDATE
289.82599,43.725231,0.306702491,0.93,6868.33,2318.0,5310.0,4.512,0.786,15.229,Kepler,CANDIDATE
293.40323,45.493809,12.7713826,1.26,123.93,851.0,6273.0,4.442,1.044,14.752,Kepler,CANDIDATE
296.03485,45.490822,0.829019343,90.08,9089.67,2492.0,6645.0,4.271,1.328,14.661,Kepler,FALSE
300.95703,45.449188,1.1080999,124.19,5632.6,2212.0,5299.0,3.865,1.769,14.305,Kepler,FALSE
287.84042,45.599751,42.294739,140.14,324.71,1083.0,4926.0,3.02,7.849,12.057,Kepler,CANDIDATE
287.84042,45.599751,215.778765,14.71,32.65,610.0,4902.0,3.042,7.056,12.057,Kepler,FALSE
291.48495,45.54567,1.444486083,1.73,290.01,1051.0,4569.0,4.686,0.559,15.356,Kepler,CANDIDATE
285.72849,42.65453,5.99273265,0.91,245.32,1010.0,5574.0,4.354,1.065,12.639,Kepler,CONFIRMED
285.72849,42.65453,5.10110666,0.85,304.8,1065.0,5574.0,4.354,1.065,12.639,Kepler,CONFIRMED
297.1243,47.037022,11.6089351,46.44,1184.51,1496.0,6303.0,3.595,3.53,13.487,Kepler,CANDIDATE
289.71487,39.283871,94.22498,1.84,5.28,387.0,5880.0,4.525,0.893,15.534,Kepler,FALSE
291.67682,38.874908,14.2378417,1.1,37.02,629.0,5273.0,4.566,0.801,14.838,Kepler,CANDIDATE
293.71811,41.430939,241.0122,4.41,30.56,600.0,7843.0,3.829,2.909,13.205,Kepler,FALSE
290.73517,44.09132,10.8206034,1.19,145.06,885.0,6032.0,4.387,1.06,14.633,Kepler,CANDIDATE
295.19983,46.731731,164.689421,2.24,3.15,340.0,6089.0,4.495,0.95,15.377,Kepler,FALSE
285.14496,39.186989,4.264729569,29.95,983.86,1428.0,6052.0,4.084,1.417,12.873,Kepler,FALSE
289.31421,39.131359,4.804469712,30.97,198.67,958.0,5561.0,4.558,0.809,14.654,Kepler,FALSE
294.68643,39.396561,6.150529292,49.79,964.26,1421.0,6691.0,4.084,1.565,13.303,Kepler,FALSE
293.73715,39.825859,4.944927575,19.43,66.56,728.0,4428.0,4.59,0.701,14.928,Kepler,FALSE
288.47214,40.087662,4.442517008,26.08,593.85,1258.0,6316.0,4.387,1.119,11.297,Kepler,FALSE
289.77325,40.80072,10.2090268,0.92,296.42,1058.0,6188.0,4.196,1.524,13.31,Kepler,CANDIDATE
297.95358,40.153252,62.7356439,90.12,28.65,590.0,6211.0,4.127,1.44,14.27,Kepler,FALSE
284.04843,40.408539,7.035518449,24.91,88.6,782.0,5288.0,4.566,0.71,14.884,Kepler,FALSE
291.75204,38.66254,54.2916336,1.67,46.21,665.0,6711.0,4.179,1.565,10.915,Kepler,CANDIDATE
287.97546,38.74028,453.54212,9.23,5.45,390.0,5874.0,3.664,3.006,13.436,Kepler,CONFIRMED
294.41693,43.799587,0.579516759,0.6,8953.61,2484.0,6339.0,4.387,1.102,13.559,Kepler,FALSE
287.97546,38.74028,122.8054416,118.62,31.11,602.0,5874.0,3.664,3.006,13.436,Kepler,CANDIDATE
295.05994,38.855911,16.2480865,2.38,58.1,704.0,5729.0,4.436,0.923,14.708,Kepler,FALSE
295.05994,38.855911,466.9407,2.9,0.66,230.0,5729.0,4.436,0.923,14.708,Kepler,FALSE
295.32828,38.8475,289.788624,5.51,19.6,537.0,8057.0,3.946,2.407,10.924,Kepler,FALSE
284.62463,39.17878,2.873657901,110.29,2645.12,1830.0,5692.0,3.829,2.287,12.702,Kepler,FALSE
292.57278,45.757729,1.680425996,102.31,5564.77,2203.0,6844.0,4.145,1.629,14.11,Kepler,FALSE
295.90674,45.724098,20.6864602,184.22,506.27,1210.0,4809.0,3.106,5.145,13.957,Kepler,FALSE
299.77258,45.778999,131.68018,5.96,9.15,444.0,6468.0,4.288,1.302,12.714,Kepler,FALSE
298.39575,42.459751,37.8404232,1.76,32.14,607.0,6243.0,4.406,1.149,12.949,Kepler,CANDIDATE
299.79901,45.735371,200.762693,15056.9,54.06,692.0,7981.0,3.716,3.298,12.377,Kepler,FALSE
292.43274,45.853409,1.123258617,150.94,25226.88,3215.0,7945.0,4.023,2.17,15.01,Kepler,FALSE
290.58612,46.642689,32.0273169,1.14,17.95,525.0,5505.0,4.501,0.909,15.004,Kepler,CANDIDATE
289.07397,40.366009,8.75630628,1.12,219.87,982.0,5839.0,4.279,1.227,13.382,Kepler,CANDIDATE
290.45831,48.661369,9.6183111,0.85,402.64,1142.0,6134.0,4.065,1.665,11.265,Kepler,CANDIDATE
297.58194,40.5313,12.4250319,0.89,266.45,1030.0,6290.0,4.133,1.506,13.582,Kepler,FALSE
291.39938,38.78775,386.370512,2.96,0.45,209.0,5119.0,4.508,0.834,15.825,Kepler,CONFIRMED
296.18478,43.980751,0.518060209,61.49,17224.79,2921.0,5405.0,3.853,1.772,14.463,Kepler,CANDIDATE
291.39938,38.78775,17.3695112,1.45,28.35,588.0,5119.0,4.508,0.834,15.825,Kepler,CANDIDATE
281.95569,44.261532,17.8693759,0.81,78.58,759.0,6328.0,4.456,1.013,13.517,Kepler,CANDIDATE
283.25119,40.72311,17.236085,1.98,63.85,721.0,5543.0,4.318,1.111,15.377,Kepler,CANDIDATE
297.52072,40.585419,12.4297161,1.26,71.78,742.0,5754.0,4.534,0.905,15.842,Kepler,FALSE
297.52277,40.581341,12.4288476,1.12,65.27,725.0,5595.0,4.513,0.886,15.47,Kepler,FALSE
297.55103,40.557388,12.4258252,1.27,108.1,822.0,5968.0,4.426,1.048,14.332,Kepler,FALSE
280.77213,44.18874,153.725848,259.36,68.48,734.0,4794.0,2.781,6.816,11.167,Kepler,FALSE
297.6044,40.53286,12.4257907,1.27,28.51,589.0,4873.0,4.586,0.693,15.71,Kepler,FALSE
297.61758,40.506771,12.4253356,2.02,51.57,683.0,5442.0,4.541,0.783,15.539,Kepler,FALSE
297.66727,40.51413,12.4254201,0.84,44.57,659.0,5571.0,4.643,0.691,14.667,Kepler,FALSE
297.75357,40.55262,12.424995,2.06,660.61,1293.0,6098.0,3.707,2.657,13.262,Kepler,FALSE
297.5343,40.653389,12.4227918,1.44,38.29,634.0,5279.0,4.62,0.72,15.955,Kepler,FALSE
285.8627,39.20528,485.92297,1.07,0.61,225.0,5551.0,4.386,0.957,12.12,Kepler,CANDIDATE
287.83334,39.221272,22.9134463,81.61,102.27,811.0,6621.0,4.294,1.297,11.856,Kepler,FALSE
292.14447,47.157349,9.6550473,1.45,58.36,705.0,4999.0,4.49,0.843,15.692,Kepler,CANDIDATE
287.83334,39.221272,10.0046881,1.9,1091.58,1466.0,6620.0,3.779,2.641,11.856,Kepler,FALSE
289.76312,39.245178,8.65315602,1.37,40.5,643.0,4746.0,4.605,0.696,15.863,Kepler,FALSE
289.84818,39.331463,228.65412,3.63,17.44,521.0,6845.0,3.849,2.674,12.914,Kepler,CANDIDATE
296.64883,39.318588,2.243015737,92.34,2547.31,1813.0,6181.0,4.084,1.444,12.785,Kepler,FALSE
285.58578,39.47913,4.694218481,35.81,189.23,946.0,5512.0,4.575,0.787,15.584,Kepler,FALSE
294.48807,46.002289,0.953734449,47.65,12038.6,2672.0,7332.0,4.265,1.46,12.771,Kepler,FALSE
297.11075,46.0896,2.073873563,274.78,23242.18,3150.0,7803.0,3.688,3.373,14.701,Kepler,FALSE
299.6091,46.11824,15.71378722,27.64,73.68,747.0,5843.0,4.399,1.006,14.049,Kepler,FALSE
285.88449,46.289829,7.964440392,18.98,76.69,755.0,5250.0,4.548,0.736,14.641,Kepler,FALSE
296.18518,43.978649,0.518071538,42.1,9823.05,2536.0,5876.0,4.273,1.209,14.013,Kepler,FALSE
288.01651,46.206921,2.151214629,14.54,27604.18,3287.0,4748.0,2.635,8.179,11.576,Kepler,FALSE
294.444,46.335972,12.7143635,2.2,89.81,785.0,5947.0,4.481,0.962,16.154,Kepler,CANDIDATE
284.09457,41.182819,80.4103783,4.93,19.35,535.0,5476.0,3.904,1.673,13.237,Kepler,CANDIDATE
287.37039,44.187988,1.93188768,0.57,977.65,1427.0,5896.0,4.516,0.914,13.5,Kepler,CANDIDATE
297.55954,40.639469,12.426469,1.66,66.74,729.0,5691.0,4.544,0.887,15.178,Kepler,FALSE
297.58768,40.632092,12.4262889,1.23,131.83,864.0,6246.0,4.433,1.092,14.285,Kepler,FALSE
297.59531,40.660728,12.424747,1.35,53.94,691.0,5514.0,4.569,0.826,14.418,Kepler,FALSE
297.74551,40.67429,12.4255705,1.37,63.95,721.0,5742.0,4.564,0.827,14.961,Kepler,FALSE
297.74567,40.652519,12.426173,2.67,242.41,1006.0,6367.0,4.181,1.357,13.605,Kepler,FALSE
297.63263,40.709129,12.4244306,1.59,61.31,714.0,5761.0,4.581,0.791,15.899,Kepler,FALSE
283.43982,40.83622,6.71738328,37.65,143.87,883.0,5301.0,4.416,0.936,12.778,Kepler,FALSE
290.02435,39.563389,24.9559985,36.91,1011.42,1438.0,8617.0,3.78,3.018,11.458,Kepler,FALSE
295.0809,43.953239,5.2449156,0.52,251.14,1015.0,5823.0,4.486,0.878,13.695,Kepler,CANDIDATE
287.13815,39.673592,4.426942241,5.43,199.4,958.0,5511.0,4.569,0.746,15.469,Kepler,FALSE
289.53336,39.836639,571.280892,3.65,2.62,324.0,7081.0,4.16,1.619,12.767,Kepler,CANDIDATE
289.53336,39.836639,4.66185924,1.16,1590.18,1610.0,7081.0,4.16,1.619,12.767,Kepler,CANDIDATE
290.26767,44.712849,1.213672208,697.14,2422.45,1789.0,6113.0,4.463,0.995,14.912,Kepler,CANDIDATE
289.96436,39.811352,3.454241684,75.11,3867.02,2010.0,6562.0,3.822,2.433,13.198,Kepler,FALSE
290.45026,39.862011,90.097375,1.7,8.05,430.0,6116.0,4.444,1.008,15.416,Kepler,CANDIDATE
294.444,46.335972,7.72966941,2.1,174.28,927.0,5947.0,4.481,0.962,16.154,Kepler,CANDIDATE
290.47803,46.537949,1.457256942,98.16,4686.52,2112.0,6630.0,4.235,1.416,14.713,Kepler,FALSE
293.45514,46.521751,10.81824842,11.71,112.55,830.0,5955.0,4.446,0.894,13.392,Kepler,FALSE
295.07114,46.68782,2.559236603,37.66,665.95,1296.0,5955.0,4.534,0.883,14.752,Kepler,FALSE
299.87131,46.822491,281.35877,4.22,9.34,446.0,6049.0,3.728,2.522,13.654,Kepler,FALSE
299.87131,46.822491,154.536881,4.1,20.76,544.0,6049.0,3.728,2.522,13.654,Kepler,CANDIDATE
